# MODIS Terra GEOGRAPHIC METADATA TEXT FILE day 2017-04-02\n# NFiles = 288, max geo IngestTime = 2017-04-03 07:50:45.120804\n# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MOD03.A2017092.1515.006.2017092210338.hdf,2017-04-02 15:15,6,91966,D,-61.8052790689637,-5.98571183828018,-27.0213052224245,-87.8040869525442,-82.7479693181856,-61.6416582252491,-64.7203223902399,-87.8118737250993,-5.96013486935973,-9.05845959400257,-27.1650100039559,-23.6511945162022
MOD03.A2017092.1520.006.2017092210343.hdf,2017-04-02 15:20,6,91966,D,-64.6954202748837,-23.5777965309066,-44.9071087330282,-95.4420441993643,-87.7861882928654,-64.3455676720648,-66.7536954476812,-95.5030122257622,-23.5614399933821,-26.9666236122501,-45.1765638438971,-40.7138228186766
MOD03.A2017092.1525.006.2017092210408.hdf,2017-04-02 15:25,6,91966,D,-66.7116458999653,-40.6586307870985,-62.7379922826142,-109.10066464841,-95.4041032658711,-66.1511514732992,-67.2205425507837,-109.329164083096,-40.6467358449375,-44.8352048388377,-63.0761329639554,-56.5308338206401
MOD03.A2017092.1530.006.2017092210531.hdf,2017-04-02 15:30,6,91966,D,-59.3657047124584,-56.550074931568,-80.5797907366592,-139.507410337533,-109.022555897079,-66.318867073208,-58.8731558283353,-139.825848450006,-56.5445881719331,-62.6013698439932,-80.6778449703077,-68.4859187716178
MOD03.A2017092.1535.006.2017092210845.hdf,2017-04-02 15:35,6,91966,B,180,-68.6925043506874,-89.9914259645897,-180,-139.313294006065,-57.8209661211013,85.7089824577486,168.727028238656,-68.6917919696014,-80.0916436895772,-80.6831233706092,-68.7914967010889
MOD03.A2017092.1540.006.2017092210524.hdf,2017-04-02 15:40,6,91966,N,168.473849392248,-57.3933853837887,-81.540419280733,84.5987046945328,168.479944307896,82.3126540935727,93.5670485495627,137.186048425155,-69.167214794564,-81.0731438831385,-63.165072226457,-57.1429993898148
MOD03.A2017092.1545.006.2017092210354.hdf,2017-04-02 15:45,6,91966,N,136.573832400175,-41.61295417138,-63.697505508016,93.1218625370768,136.575235978418,93.0056067809671,93.122533708109,122.895522889256,-57.4584590543835,-63.6565211383113,-45.4386733803888,-41.4516340365216
MOD03.A2017092.1550.006.2017092210330.hdf,2017-04-02 15:50,6,91966,N,122.349619716938,-24.5764213536164,-45.8656124683296,91.1545528551201,122.35184388087,92.9409757524548,91.1327968272144,114.908093461332,-41.6859701449537,-45.88305101678,-27.6651248360271,-24.4819176839616
MOD03.A2017092.1555.006.2017093055944.hdf,2017-04-02 15:55,6,91966,N,114.496112008431,-7.00507051933739,-27.9838856043683,88.3164127127367,114.500454901285,91.0937119627418,88.2956704534208,109.570699329877,-24.650264474996,-28.0058140183369,-9.88717336340463,-6.96026086417126
MOD03.A2017092.1600.006.2017093055949.hdf,2017-04-02 16:00,6,91966,N,109.30400370394,10.8230323493714,-10.0753147730463,84.5561007341043,109.314097988191,88.3217845755126,84.5480407270473,105.595321436116,-7.07832168821805,-10.0943232449866,7.83423612965527,10.8563463166158
MOD03.A2017092.1605.006.2017093055943.hdf,2017-04-02 16:05,6,91967,N,105.50555371102,28.7489087654837,7.76250239784488,79.3901092357977,105.556389645203,84.5681911699793,79.3125755634517,102.528894201883,10.7542962353314,7.74565864538538,25.4279522578683,28.9064206990406
MOD03.A2017092.1610.006.2017093055944.hdf,2017-04-02 16:10,6,91967,N,102.558083576204,46.6814679245902,25.3744048093433,71.4941601470087,102.811812786125,79.4101852743491,71.29611237867,100.423694112765,28.6890063958545,25.3576544091403,42.4889766709954,46.9557063302431
MOD03.A2017092.1615.006.2017093055940.hdf,2017-04-02 16:15,6,91967,N,100.47338422852,64.584669717588,42.4818081453483,56.8601522016123,101.0335558628,71.5337698318562,56.5425572540396,100.044284596162,46.6106762647848,42.4687930931308,58.2368195409736,64.9194094627327
MOD03.A2017092.1620.006.2017093055951.hdf,2017-04-02 16:20,6,91967,B,110.191115648312,82.5068969126048,58.2967018700508,23.3002189695025,100.941424253472,56.9390896035817,22.9745413341859,110.944120124683,64.4487344443276,58.2929694308147,69.5600045666856,82.5645988412572
MOD03.A2017092.1625.006.2017093060310.hdf,2017-04-02 16:25,6,91967,D,180,89.9966590515328,68.5619933467556,-180,112.473442648768,23.4995530313338,-28.9720252970164,-103.406471645894,81.9547687899463,69.8263762597343,68.2041471397114,78.8814977900772
MOD03.A2017092.1630.006.2017093060052.hdf,2017-04-02 16:30,6,91967,D,-29.356853179021,79.6181867408587,55.7746014367396,-104.119353939447,-105.783281927251,-29.3406538113626,-57.9845243106135,-98.2467805108244,79.3206163856913,68.5786654345588,55.559114771455,61.1078242178382
MOD03.A2017092.1635.006.2017093060017.hdf,2017-04-02 16:35,6,91967,D,-58.54700810052,61.6114793048581,39.6290445486661,-99.1823302087655,-98.8366596734546,-58.5456729318034,-71.0417461328586,-99.1878281633841,61.5974305981753,55.8378383927391,39.4981639179023,43.3020774582057
